	H174CON1	H174CON2	HNF4AOE1	HNF4AOE2	HNF4GOE1	HNF4GOE2
Cars2	197.883536771803	182.235420656762	257.236482173962	222.600428141394	278.754131132185	165.87547835639
Ing1	1129.75345738596	1169.17331679788	1004.76130216667	1109.66313428485	1200.51299925299	1412.58851515203
Ankrd10	541.150896477991	522.135194016566	494.685542642234	469.686903378341	844.277687901954	1192.89173796723
Arhgef7	2265.56457406084	2397.72671448392	2183.21219486106	2278.31538202717	2291.48364026554	2192.55618997675
Spaca7	9.0864889333991	3.07138349421509	16.4895180880745	11.1300214070697	30.280001464838	2.64694912270836
Tubgcp3	502.785720981417	418.731949711324	511.175060730309	487.494937629653	645.676501823752	630.856207578825
Atp11a	6553.37774074373	7294.53579876085	6889.32065719752	6541.11358093486	5579.53556403559	4777.74316648858
Mcf2l	38.365175496574	49.1421359074415	50.5678554700951	117.978226914939	30.280001464838	62.6444625707644
Proz	7.06726917042152	8.19035598457358	16.4895180880745	44.5200856282788	9.79647106215348	3.52926549694447
Pcid2	462.401325721865	441.255428668902	465.0044100837	445.200856282788	554.836497429238	560.270897639935
Cul4a	2211.04564046045	2190.92022587343	2112.85691768528	2333.96548906252	2516.80247469507	2352.25545371349
Lamp1	13484.3495771643	15560.6525761917	15287.9818700568	18561.5367005701	10412.7581507908	9550.19243473175
Grtp1	1240.81054434972	1227.52960318797	1255.4019771054	1414.62572083856	795.295332591187	1110.83631516327
Dcun1d2	399.805513069561	355.256690830879	364.968000349382	362.838697870472	510.307083510358	422.629543259101
Tmco3	2308.97779896486	2543.1055332101	1784.16585712966	2228.23028569535	1566.54478166618	1876.68692800022
Tfdp1	1755.711583909	1361.64668243536	1988.63588142178	1579.35003766319	3207.89897871607	1673.75416192592
Gas6	1370.04060918029	1403.6222568563	1858.91833912893	2376.25957040938	585.116498894076	1563.4646151464
Rasa3	248.364030846242	195.544749131694	322.095253320388	195.888376764427	462.215316477969	304.399149111461
Cdc16	883.40864630269	866.130145368656	943.20043463786	825.847588404572	1082.06475822877	956.430949671952
Upf3a	839.995421398673	867.153939866728	865.150049020974	997.249918073445	741.860035888531	790.555471315562
Champ1	498.747281455462	458.659935136121	572.73592825912	520.885001850862	844.277687901954	609.680614597158
Coprs	358.41150792852	383.922936776887	446.316289583882	457.443879830565	330.408251278085	230.284573675627
Fbxo25	2442.24630332138	2449.94023388557	3592.51634078849	4335.14333805365	1665.40008056609	1400.23608591272
Tdrp	546.198945885435	541.587289479928	701.354169346101	654.445258735698	650.12944321564	456.157565480073
Erich1	189.806657719892	210.90166660277	235.250458056529	222.600428141394	227.100010986285	247.930901160349
Cln8	774.370779101901	965.438211681611	936.60462740263	973.876873118598	491.604729664429	670.56044441945
Arhgef10	355.382678284054	400.303648746034	269.32879543855	243.747468814826	425.701197064487	562.035530388407
Kbtbd11	5967.80400948023	8427.87630812622	4028.93891951953	5229.99705918205	2426.85305857893	10533.0928756308
Mcph1	267.546618594529	194.520954633623	281.421108703138	193.662372483013	465.777669591479	311.45768010535
Agpat5	1256.96430245354	1064.74627799457	1172.95438666503	1071.82106150081	1443.64359925007	1172.5984613598
Xkr5	43.4132249040179	33.785218436366	61.5608675288114	32.2770620805021	86.3870630026261	34.4103385952086
Defb40	1.00960988148879	5.11897249035849	15.3902168822028	20.0340385327255	0.890588278377589	0
Defb37	33.31712608913	42.9993689190113	98.9371085284468	151.368291136148	8.90588278377589	0.882316374236118
Defa17	0	0	4.39720482348653	6.67801284424182	8.0152945053983	0
Defa24	0	0	17.5888192939461	41.1810792061579	5.34352967026553	2.64694912270836
Defb1	9.0864889333991	7.16656148650188	7.69510844110142	8.90401712565576	1.78117655675518	1.76463274847224
Atp7b	17.1633679853094	42.9993689190113	59.3622651170681	101.283194804334	59.6694146512984	74.9968918100701
Alg11	514.901039559282	422.827127703611	484.79183178939	588.778132433987	567.304733326524	529.389824541671
Nek3	187.787437956915	174.045064672189	285.818313526624	302.736582272296	147.83765421068	155.287681865557
Ckap2	244.325591320287	175.06885917026	368.265903966997	143.577276151199	636.770619039976	311.45768010535
Vps36	1464.94393804023	1377.00359990643	1552.21330269074	1395.70468444654	1813.23773477677	1482.29150871668
Slc25a15	560.333484226278	500.63550955706	695.857663316743	794.683528464776	644.785913545374	408.512481271323
Mrps31	497.737671573973	520.087605020423	612.310771670499	715.660376474582	483.589435159031	429.68807425299
Smim19	332.161651009812	310.209732915724	350.67708467305	442.974852001374	241.349423440327	254.107115780002
Slc20a2	1074.22491390407	970.55718417197	1185.04669992962	1075.16006792293	1610.18360730668	948.490102303827
Vdac3	5315.59602603848	5463.99123620865	5153.52405312621	6305.15712710498	3649.63076479136	3835.42927880441
Polb	367.497996861919	346.042540348234	329.790361761489	424.053815609355	298.347073256492	406.747848522851
Ikbkb	1343.79075226158	1251.07687664361	1276.28870001696	1281.06546395372	1768.70832085789	2024.91607887189
Plat	1622.44307955248	1665.71364836265	1112.49282034209	961.633849570822	1884.48479704698	1067.6028128257
Ap3m2	155.479921749274	166.878503185687	111.029421793035	142.464274010492	118.448241024219	120.877343270348
Kat6a	1751.67314438305	1853.06804150977	1776.47074868856	1645.0171639649	2035.88480437117	2047.85630460203
Ank1	17.1633679853094	11.2617394787887	7.69510844110142	3.33900642212091	5.34352967026553	15.8816947362501
Nkx6-3	12.1153185778655	10.237944980717	8.79440964697305	3.33900642212091	14.2494124540414	35.2926549694447
Gpat4	2481.62108869944	2324.01351062275	2806.51597859028	2840.38146308419	3254.20956919171	2129.02941103175
Gins4	435.141858921668	346.042540348234	388.053325672686	396.228762091681	567.304733326524	357.338131565628
Golga7	2023.25820250353	2021.9941336916	1869.91135118765	1865.39158782488	1859.54832525241	1940.21370694522
Tcim	1192.34927003826	1468.12131023481	1047.63404919566	1490.30986640663	455.981198529325	1273.18252802272
Adam18	14.134538340843	4.09517799228679	1.09930120587163	0	6.23411794864312	13.2347456135418
Adam5	6.05765928893273	6.14276698843019	2.19860241174326	11.1300214070697	3.56235311351035	0.882316374236118
Adam9	4839.06016197577	4994.06956159374	3559.53730461234	3308.95536432182	4649.76140140939	4828.91751619428
Tm2d2	1222.63756648292	1420.00296882544	1157.56416978283	1328.92455600412	853.18357068573	1092.30767130431
Plekha2	3086.37740771123	3611.94698919695	2160.12686953776	2308.36643982626	2108.91304319813	3411.03510279683
Tacc1	3.02882964446637	1.0237944980717	2.19860241174326	6.67801284424182	16.9211772891742	34.4103385952086
Letm2	50.4804940744395	34.8090129344377	49.4685542642234	51.1980984725206	24.9364717945725	64.4090953192366
Nsd3	1684.0292823233	1859.2108084982	1451.07759175055	1511.45690708006	1412.47300950686	2020.50449700071
Plpp5	815.764784242942	907.081925291524	930.0088201674	1020.62296302829	618.958853472424	867.316995874104
Ddhd2	308.940623735569	267.210363996713	499.082747465721	467.460899096927	489.823553107674	410.277114019795
Bag4	496.728061692484	506.77827654549	601.317759611782	631.072213780852	537.915320140064	538.212988284032
Lsm1	317.01750278748	291.781431950434	457.309301642599	390.663751388146	427.482373621243	356.455815191392
Star	22.2114173927534	25.5948624517924	31.8797349702773	26.7120513769673	29.3894131864604	43.2335023375698
Ash2l	1363.98294989135	1039.15141554277	1678.63294136598	1549.2989798641	2252.29775601692	1361.41416544633
Kcnu1	23.2210272742422	18.4283009652906	30.7804337644057	26.7120513769673	28.4988249080828	16.7640111104862
Hgsnat	1326.62738427627	1179.4112617786	1663.24272448378	1777.46441870903	1375.95889009337	837.318239150076
Pomk	312.979063261525	245.710679537207	282.520409909009	266.007511628966	412.342372888824	330.868640338544
Fnta	1002.54261231837	1050.41315502156	1065.22286848961	1052.90002510879	1303.82123954479	1069.36744557418
Hook3	653.217593323247	584.586658398939	566.14012102389	535.354029680052	606.490617575138	851.435301137854
Rnf170	428.074589751247	342.971156854019	465.0044100837	538.693036102173	399.874136991537	423.511859633337
Thap1	256.440909898152	246.734474035279	246.243470115245	264.894509488259	273.41060146192	239.107737417988
Zfp703	2553.30339028515	2488.8444248123	2556.97460485742	2592.18198570653	3522.27664098336	3382.80097882128
Erlin2	3737.5757812715	3372.37907664817	3934.39901581457	4457.57357353141	3446.57663732127	3029.87442912683
Plpbp	937.927579903085	825.178365445788	1075.11657934246	998.362920214152	1172.90476262328	1013.7815139973
Adgra2	16.1537581038206	35.8328074325094	3.29790361761489	7.79101498494879	51.6541201459001	23.8225421043752
Brf2	236.248712268377	175.06885917026	183.583301380562	192.549370342306	232.443540656551	226.755308178682
Rab11fip1	5305.49992722359	5885.79456941419	5118.34641453832	4878.28838271865	3778.76606515611	3974.83526593371
Eif4ebp1	2806.71547053883	3586.35212674516	2131.54503818509	2086.87901382557	2108.91304319813	3061.63781859933
Rnf122	39.3747853780628	34.8090129344377	28.5818313526624	25.5990492362603	13.3588241756638	48.5274005829865
Tti2	246.344811083265	228.306173069989	223.158144791941	257.10349450331	254.70824761599	303.516832737225
Mak16	246.344811083265	198.616132625909	260.534385791577	202.566389608668	570.867086440034	287.635138000975
Fut10	5.04804940744395	4.09517799228679	3.29790361761489	3.33900642212091	16.9211772891742	6.17621461965283
Nrg1	0	0	0	3.33900642212091	8.0152945053983	6.17621461965283
Wrn	1055.04232615578	1105.69805791743	764.014338080784	732.355408585186	994.787106947767	1464.64518123196
Purg	30.2882964446637	19.4520954633623	36.2769397937638	57.8761113167624	47.2011787540122	60.8798298222922
Tex15	18.1729778667982	9.21415048264528	21.9860241174326	6.67801284424182	21.3741186810621	29.1164403497919
Ppp2cb	2148.44982780814	2263.60963523652	2098.56600200894	2075.7489924185	1944.15421169828	1904.03873560154
Ubxn8	464.420545484843	376.756375290385	579.33173549435	582.100119589745	534.352967026553	305.281465485697
Gsr	4465.50450582491	4625.50354228793	4586.28463089645	4058.00580501761	5838.69675304347	4009.24560452892
Gtf2e2	777.399608746368	786.274174519064	615.608675288114	616.603185951661	757.890624899328	1083.48450756195
Rbpms	870.283717843336	1077.03181197143	603.516362023526	535.354029680052	747.203565558797	1004.0760338807
Dctn6	744.082482657238	769.893462549917	689.261856081513	905.983742535473	623.411794864312	898.198068972369
Gm10131	4.03843952595516	6.14276698843019	3.29790361761489	0	5.34352967026553	2.64694912270836
Leprotl1	1305.425576765	1426.14573581388	1134.47884445952	1292.19548536079	1044.66005053691	1087.0137730589
Saraf	2744.11965788653	3192.19124498755	2500.91024335796	3119.74500040164	1667.18125712285	2521.66019756683
Dusp4	2450.32318237329	3120.52563012253	922.313711726299	819.16957556033	1074.04946372337	3212.51391859371
Tnks	2378.64088078759	2664.93707848063	2127.14783336161	1968.90078691063	2212.22128348993	3240.74804256926
Ppp1r3b	3172.19424763778	3758.3496024212	2640.52149650366	3540.45980958887	928.883574347825	3590.14532676677
Eri1	973.263925755193	952.128883206679	909.122097255839	802.474543449725	1219.21535309892	1227.30207656244
Mfhas1	1493.21301472192	1684.14194932794	1639.0580979546	1838.67953644791	841.605923066821	922.90292745098
Gm19410	4.03843952595516	10.237944980717	6.59580723522979	5.56501070353485	3.56235311351035	14.1170619877779
Cldn23	1581.04907441144	1808.02108359462	1358.73629045734	1463.59781502967	476.46472893201	1381.70744205376
Prag1	1844.55725348002	1948.28092983044	1773.17284507094	1830.88852146297	1693.89890547417	1927.86127770592
Lonrf1	252.402470372197	338.875978861732	201.172120674509	228.165438844929	271.629424905165	398.807001154726
Trmt9b	13.1249284593543	5.11897249035849	18.6881204998177	21.1470406734324	13.3588241756638	21.1755929816668
Dlc1	86.8264498080359	118.760161776317	47.2699518524802	71.2321370052461	19.592942124307	44.998135086042
AI429214	6.05765928893273	15.3569174710755	10.9930120587163	14.4690278291906	18.7023538459294	4.41158187118059
Tusc3	829.899322583785	832.34492693229	746.425518786838	908.209746816887	701.78356336154	715.558579505492
Micu3	78.7495707561256	49.1421359074415	61.5608675288114	60.1021155981764	114.885887910709	89.9962701720841
Zdhhc2	305.911794091103	202.711310618196	231.952554438914	199.227383186548	438.169432961774	463.216096473962
Cnot7	1693.1157712567	1468.12131023481	1259.79918192889	1304.43850890857	1814.12832305515	1979.03562741161
Vps37a	1226.67600600888	1152.79260482873	1100.4005070775	1124.13216211404	1186.26358679895	1303.18128474675
Mtmr7	1406.38656491388	1545.92969208826	1027.84662748998	1307.77751533069	925.321221234315	1528.17196017696
Pdgfrl	6.05765928893273	9.21415048264528	5.49650602935816	6.67801284424182	6.23411794864312	9.7054801165973
Mtus1	4981.41515526569	5143.54355831221	4639.05108877828	5686.32793687191	2873.0377860461	4315.40938638885
Fgl1	18.1729778667982	14.3331229730038	27.4825301467908	37.842072784037	10.6870593405311	22.9402257301391
Pcm1	1670.90435386395	1716.90337326624	1388.41742301587	1525.92593490926	1578.12242928509	2156.38121863307
Asah1	6107.13017312569	6265.62232819879	5111.75060730309	5391.38236958456	4159.93784830172	5133.31666530574
Frg1	1111.58047951916	1006.38999160448	1065.22286848961	1090.74209789283	1050.89416848555	1108.18936604056
Fat1	17578.3176466013	19395.7867659683	16790.7266184833	14887.5166340964	18490.3938356755	14626.1585357121
Cyp4v3	104.999427674834	82.9273543438075	217.661638762583	371.742714996128	40.9670608053691	24.7048584786113
Fam149a	124.182015423121	105.450833301385	140.710554351569	145.803280432613	184.351773624161	143.817569000487
Tlr3	832.928152228251	784.226585522921	959.689952725934	987.232898807082	723.157682042602	483.509373081393
Sorbs2	870.283717843336	523.158988514638	1106.99631431273	694.513335801149	1891.609503274	626.444625707644
1700029J07Rik	6.05765928893273	6.14276698843019	3.29790361761489	0	8.0152945053983	24.7048584786113
Ufsp2	733.98638384235	782.178996526777	713.446482610689	658.897267298526	849.62121757222	841.729821021257
Ankrd37	1113.59969928213	1114.91220840008	1166.3585794298	1589.36705692955	361.578841021301	1193.77405434147
Lrp2bp	24.2306371557309	22.5234789575774	16.4895180880745	25.5990492362603	5.34352967026553	24.7048584786113
Snx25	1079.27296331152	1201.93474073617	1241.11106142907	1449.12878720047	700.892975083162	1158.48139937202
Cfap97	523.987528492682	531.349344499211	591.424048758938	690.061327238321	582.444734058943	532.919090038616
Slc25a4	2034.36391119991	2026.08931168389	2240.37585756639	2010.08186611679	2397.46364539247	1289.06422275897
Acsl1	364.469167217453	368.566019305811	560.643614994532	660.010269439233	426.591785342865	460.569147351254
Cenpu	18.1729778667982	6.14276698843019	45.0713494407369	14.4690278291906	66.7941208783191	28.2341239755558
Primpol	224.133393690511	197.592338127838	161.59727726313	172.51533180958	137.150594870149	444.687452615004
Casp3	3409.45256978764	3587.37592124323	3046.16364147029	3345.68443496515	3008.40720435949	3440.15154314663
Irf2	2006.09483451822	2336.29904459961	1906.18829098141	2136.96411015738	1402.6765384447	2140.49952389682
Stox2	100.960988148879	88.046326834166	59.3622651170681	57.8761113167624	98.8552988999123	80.2907900554868
Trappc11	1776.91339142027	1738.40305772574	1985.33797780417	2064.61897101143	1614.63654869857	1515.81953093765
