gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Hsd17b2,2749.3088525794237,-1.9196214347621108,0.1875292228180838,-9.021612199547508,1.8534129119802338e-19,2.7734007461644224e-16
Mphosph6,567.6602103746985,-0.22135555158277226,0.19228255511155196,-1.1344822281945912,0.2565923242829382,0.5299178146110759
Cdh13,1959.3863135810593,0.35256734064443035,0.22455971910379846,1.115679755484193,0.2645592392075885,0.5369682354279487
Hsbp1,2454.5258416269166,-0.29696020382922683,0.15416263229570795,-1.819319941388657,0.06886263277897535,0.2610369148185921
Mlycd,823.7758509448013,-0.2917734282668967,0.16358868474530422,-1.7030470465438252,0.08855926444493811,0.2997556452925344
Osgin1,696.3368273532841,-0.6942396006887844,0.2318084384509655,-2.792563346165174,0.00522922277056013,0.058583866540694585
Mbtps1,2441.0461597367894,0.17524910851783712,0.1522005205760745,1.1957343919884516,0.2318002257818769,0.5025136730957711
Hsdl1,507.3872964574207,0.14938453365554205,0.1728352796783174,0.8788804669942932,0.37946609058760916,0.640265779315367
Dnaaf1,27.584535820397374,-0.11060746905597979,0.2673865180427991,0.2296530765768975,0.8183613597996376,0.9230271563986138
Taf1c,297.3606321516322,0.16648343908272606,0.2313213486976252,0.8922462679860693,0.37226094754778827,0.6343132737387015
Atp2c2,80.75972003780139,-0.05503683351070004,0.260713433395153,-0.5464774322926617,0.5847377964604356,0.7911275046821737
Cotl1,614.0391515676424,0.23933261974922504,0.21075614530788175,1.1709811043500589,0.24160637246158262,0.5144970734872855
Klhl36,105.2237972021458,-0.4185217724784156,0.239627963584021,-1.799341762657508,0.07196463570047561,0.26721112095855876
Usp10,1207.7762150258652,0.45412211794294405,0.21337010843026785,2.0629825657024314,0.039114284636913105,0.19284888854550525
Zdhhc7,1737.7455925596437,-0.5396944320101792,0.15255258873878955,-3.2813156359246642,0.0010332404778483617,0.019387024702700217
6430548M08Rik,933.1386055574134,-0.5094764543830299,0.1956523920799564,-2.7452959250102276,0.006045635514779836,0.06461812745306197
Gse1,1248.3158759159824,-0.13821013532049306,0.22431764184355382,-0.656591331214378,0.5114437243722398,0.7407734814833736
Gins2,181.04017460981953,0.44534371393166505,0.26530377363569435,1.6188130335903945,0.10548749695613369,0.3319731237213628
1190005I06Rik,6.53581137325554,0.02887739882724669,0.22637672582480206,0.7289324358293712,0.4660429925635521,NA
Emc8,394.59131445662956,0.3810152273187255,0.22580053780427847,1.8179868377422652,0.06906614454345485,0.26132736771846155
Cox4i1,14290.155641259513,-0.4837872233065602,0.17256657999230868,-2.5978503250039044,0.009380937442976167,0.08481812849687892
Irf8,507.92616446787486,-1.0893226947158765,0.17672743613730887,-6.039821912344622,1.5428441557309448e-9,2.933006393919608e-7
Mthfsd,482.0701502608431,0.18546134312446375,0.17532356187151266,0.9989699901976817,0.317809229010754,0.5873977529244512
Fbxo31,582.9840836872188,0.13694253849113344,0.19716413139152456,0.547064517636537,0.5843344081744358,0.790967003944417
Map1lc3b,3559.7924422200276,-0.3747213261113475,0.19545432811612393,-1.8359625663815877,0.06636319316175984,0.2555912331608597
Zcchc14,1217.597256213563,0.19289809044671694,0.1547404129154241,1.2584841553693835,0.20821671389632443,0.47414157923775907
Klhdc4,664.4517464891653,0.2973067604543441,0.2269793623095665,1.4226907617019031,0.15482581987562252,0.40538492776270285
Slc7a5,830.4668195245412,0.6213908043649661,0.24815226893043557,2.170755160515777,0.029949685073347155,0.16731579469995314
Banp,316.2513428833846,0.35658663877460584,0.23006478121983157,1.2687328223964291,0.20453637182070858,0.4695119668390609
Zfpm1,191.03400399617868,0.03193379763718492,0.24695329966406512,-0.2810411574865282,0.7786788323286054,0.903690189220139
Zc3h18,2220.4019149057035,0.19547317576233608,0.1396921558164481,1.384985963919662,0.16605675929721636,0.4199124346318076
Cyba,1271.902750967261,-0.6687742659627083,0.21564383274821192,-3.193854662201565,0.0014038677548895756,0.024391438162239636
Mvd,4693.4212120213215,-0.10271076858491004,0.21117782722169431,-0.586230287986335,0.5577207705844922,0.7731876484848821
Snai3,133.04671730257536,0.6983415852392284,0.23664902150421668,2.9367925833589004,0.0033162582668356524,0.043386806242939446
Rnf166,605.3904434981856,0.09695950395720208,0.20812087989428582,0.45418020212427274,0.6496991313624915,0.8305990822930155
Ctu2,260.2406651698051,0.6186046573006326,0.2279399847915854,2.6381933002830107,0.008334905659981691,0.08001375754261493
Piezo1,2091.6019960271733,0.0037251304751490903,0.20807029877332894,-0.2203303544039542,0.8256138815641141,0.9266288933249588
Cdt1,384.7128687388559,0.4620335315048345,0.2640457172569614,1.6123230186634359,0.1068916668147497,0.3341802109207866
Aprt,5136.091608808301,0.11439473743511096,0.15202317190086415,0.7646761049604461,0.4444644383774283,0.6931276886308249
Galns,739.3590331088858,-0.061986037117370434,0.15733513910216354,-0.40330119359800465,0.6867266637712808,0.8516823538383412
Trappc2l,543.4863451092956,-0.3260229796150455,0.16513709304799198,-1.870389365337054,0.061429767690501826,0.24406762330667023
Cbfa2t3,208.21542444699338,0.5803229526275149,0.2537808954053783,2.033468705729569,0.042005192126943314,0.20073618960145245
Acsf3,556.7781677546237,-0.07970938603881943,0.17902985687751247,-0.3140314065759929,0.7534971854548063,0.889382252719334
Ankrd11,3711.0852869036153,0.2586897443122185,0.22389471734718064,0.9050492977552923,0.3654392710812652,0.6295400077872825
Spg7,2525.6105689093106,-0.0706596718290068,0.15514384754281926,-0.3583671720703325,0.7200685553323714,0.870525214692367
Rpl13,22431.86384815796,0.008117103985979542,0.1486212314039211,0.007086212111114579,0.9943460680801421,0.9972814457154641
Dpep1,1311.2557854911074,-2.3330466364076665,0.22414072406065183,-8.975745511864636,2.814393125146061e-19,3.743455566791499e-16
Chmp1a,6425.6235620522575,-0.29794422709447993,0.15725342997914474,-1.7606536900318184,0.07829703539124955,0.28116925836836554
Spata33,10.577438111064343,0.12394577365020366,0.2434227367820799,0.8858377826084687,0.37570494683559746,0.636687983942375
Cdk10,286.5378652260616,0.2292486748201199,0.2150176355179168,1.1811444688962656,0.2375453369196524,0.5102557380701882
Spata2l,120.62942848181495,5.315499293537658e-4,0.23313218015415832,0.544050949822169,0.5864064125960431,0.7920821065456899
Vps9d1,305.37098309971094,-0.19765987544896485,0.21470121505403172,-0.7202657738944409,0.4713613735592448,0.71129043273386106
Zfp276,256.1950442532641,0.26437017932999907,0.2093324736528787,1.0918965878580846,0.2748785576644536,0.5482414193274067
Fanca,196.3169970064808,0.5428183264566631,0.26774882808832884,2.112871958298253,0.03461172857320199,0.1818863049823534
Spire2,1580.956695457836,-0.32726243765389096,0.1569484269771493,-2.029777019570209,0.04237920988649392,0.20171829882752237
Tcf25,7192.000398304721,-0.0723230984567947,0.17740074757720103,-0.4418427809471083,0.6586029784979046,0.8357151002330311
Tubb3,5.771480600494723,-0.2580048144019118,0.21131887162733892,-0.7365595108182025,0.46139026505156316,NA
Def8,692.7494007705575,-0.3429080998857032,0.20215129232426307,-1.431504529549835,0.1522856697481727,0.40181181799924104
Afg3l1,1808.3400640124119,-0.025380337363647615,0.15448019477900332,-0.14580512166505102,0.8840752326127137,0.9533157029108805
Dbndd1,32.46832155828093,0.005417253418423879,0.26800333064882503,-0.022333594320980466,0.9821818511670998,0.991594680650902
Gas8,255.1113040346748,0.35772723839273113,0.2403471834240847,1.472788322672934,0.14080812201949186,0.38533749359871594
Rhou,1019.9473372054847,-0.6219657700606135,0.19958163787120417,-2.9548086005480108,0.0031286308072872105,0.04178144472704283
Rab4a,498.5501525878588,-0.9868364841971597,0.22217952900236618,-3.6621728765808585,2.50084994077438e-4,0.006911153728490541
Ccsap,40.030763847503934,-0.1317849945284515,0.2679553982143076,-0.31306023504146185,0.7542348994664051,0.8894724791421923
